GPCR,STANDARD_VALUE,smiles
Q03431,-4.15,COC1=CC(=C(C=C1)NC(=O)C2C(C2(Cl)Cl)C3=CC=CC=C3)OC
Q03431,-4.65,CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C(=O)CCl
Q03431,-3.95,CCCC1=NOC(=C1)C2=CC3=C(C=C2)N4C(=C5C=CC=CC5=N4)OC3
Q03431,-3.75,CC(C)C1=CC=C(C=C1)C(=O)COC(=O)C(C2=CC=CC=C2)O
Q03431,-3.75,CC1CCCCC1NC(=O)C2=CC3=C(N2C)N=C4C=CC=CN4C3=O
Q03431,-4.15,CC1=CC=C(C=C1)CNC2=C3C4=C(CCC4)SC3=NC(=N2)C
Q03431,-3.65,CCC(=O)N1CCC2=C1C=CC(=C2)S(=O)(=O)NC(CC3=CC=CC=C3)C(=O)NC4CCCCC4
Q03431,-4.4,C1=CC(=CC=C1CCNC(=O)C2=COC(=O)C(=C2)Br)F
Q03431,-4.2,C1CC(N(C1)C2=CC3=C(C=C2)S(=O)(=O)NC(CO3)CC4=CC=CC=C4)CO
Q03431,-3.4,COC(=O)C1=C(C=CC(=C1)NCC2=C(C=CC=C2Cl)F)N3CCOCC3
Q03431,-4.65,CN(C)S(=O)(=O)C1=CC=CC(=C1)C2=NN=C(O2)SCC3=CC4=C(C=C3)OCCO4
Q03431,-4.7,CC1=CC2=C(C=C1)OC3(CCCC3)CC2SCC(=O)NCCC4=CC=CC=C4
Q03431,-5.05,CCC(=O)N1CCC2=CC(=CC(=C21)S(=O)(=O)N3CCN(CC3)C4=C(C=CC(=C4)C)C)Br
Q03431,-4.35,CN1CCN(CC1)C(=S)C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4F
Q03431,-4.1,CC1=CC=C(C=C1)C2=CSC3=C2C(=NC=N3)SC4=NN=C(O4)CN5CCCCCC5=O
Q03431,-4.3,CC(C)C1=CC(=NN1)C2=NC(=NO2)C3=CC=C(C=C3)Cl
Q03431,-4.45,C1CN(CCN1C2=CC=CC=C2)C(=O)CSC3=NN=C(C=C3)C4=CC=NC=C4
Q03431,-5.1,C1=CC2=C(C=C1O)C(=O)C(=CO2)C=NNC(=O)N
Q03431,-4.4,C1COCCN1CC2=CC=C(C=C2)NC(=S)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]
Q03431,-5,COC1=C(C=C(C=C1)CNC(=O)CN2C=CC3=C2C=CC(=C3)S(=O)(=O)N4CCCCCC4)OC
Q03431,-4.25,CC1=CC=C(C=C1)CN2C(=C3C=NN(C(=O)C3=C2C)CC(=O)N4CCN(CC4)C5=CC=C(C=C5)F)C
Q03431,-4.7,CCC1(CC2=CC=CC=C2C3=C1C(=O)N4CC(SC4=N3)C(=O)OCC)C
Q03431,-4,CC1=CC(=CC=C1)N2C(=C(C(=N2)C)C(=O)NC3=C(C=CC(=C3)C)C)N4C=CC=C4
Q03431,-4.05,CC1=CC=C(C=C1)C2=NC3(CCCC3)N=C2SCC(=O)NC4=CC5=C(C=C4)OCCO5
Q03431,-5.1,CC1=C(C2=NS(=O)(=O)CCN2C=C1Cl)Cl
Q03431,-2.885,CC1=CC=C(C=C1)C(=O)NC(C(C)C)C(=O)OCC2=CC(=O)OC3=C2C=CC(=C3)C
Q03431,-4.15,CCN(C1=CC(=CC(=C1)C)C)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=CC=C3C
Q03431,-4.05,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C3=CSC(=N3)N
Q03431,-4.95,CCOC1=CC=CC=C1NC(=O)CSC2=NC3=C(C(=O)N2C)SC(C3)C
Q03431,-5.1,CCC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCNC(=O)C
